216.807802	13787.750000	157836.080000
429.044904	4260.570000	312344.690000
136.237981	3343.500000	99181.250000
142.451044	2819.500000	103704.360000
156.816030	3003.200000	114162.070000
119.261484	2276.600000	86822.360000
117.782555	2136.600000	85745.700000
125.212445	2293.000000	91154.660000
105.523805	2201.200000	76821.330000
105.074657	1281.600000	76494.350000
114.796058	2836.100000	83571.530000
132.220330	1578.000000	96256.400000
147.619245	2325.600000	107466.810000
168.077129	3925.400000	122360.150000
136.008846	5610.200000	99014.440000
197.593379	5713.100000	143847.980000
225.716648	2043.200000	164321.720000
191.421126	3509.700000	139354.580000
138.080041	3587.000000	100522.270000
209.158091	2427.600000	152267.090000
322.499080	3775.700000	234779.330000
175.183654	2594.700000	127533.700000
237.780096	3891.900000	173103.910000
179.220769	2370.800000	130472.720000
186.199657	2410.000000	135553.350000
228.706662	3455.200000	166498.450000
177.308132	2236.000000	129080.320000
361.219670	3942.900000	262967.920000
207.121758	1652.400000	150784.640000
286.883901	2471.300000	208851.480000
247.115179	1387.900000	179899.850000
309.766923	2521.800000	225510.320000
229.720797	1593.200000	167236.740000
418.371442	2087.900000	304574.410000
444.313887	3543.600000	323460.510000
436.275769	2464.800000	317608.760000
