13.144313	233.800000	9569.060000
247.315934	2249.690000	180046.000000
132.590673	2606.900000	96526.010000
163.890563	3416.500000	119312.330000
186.391854	2157.400000	135693.270000
235.241745	5882.100000	171255.990000
197.216593	2657.700000	143573.680000
130.559560	3583.400000	95047.360000
166.300632	4747.500000	121066.860000
126.620549	2941.420000	92179.760000
148.050673	2890.200000	107780.890000
145.866456	2659.000000	106190.780000
241.107761	4131.900000	175526.450000
192.040467	3969.500000	139805.460000
307.636868	3871.000000	223959.640000
284.641415	2620.300000	207218.950000
249.489533	1937.100000	181628.380000
239.982088	2483.200000	174706.960000
151.768956	3580.300000	110487.800000
297.091676	3627.700000	216282.740000
296.057212	3889.000000	215529.650000
203.810124	5026.400000	148373.770000
307.869959	2745.800000	224129.330000
225.358228	2051.300000	164060.790000
215.238036	4287.300000	156693.290000
391.685275	4095.400000	285146.880000
167.547981	1977.700000	121974.930000
390.632280	3536.500000	284380.300000
220.282926	1987.500000	160365.970000
406.133777	4373.900000	295665.390000
281.984203	1698.600000	205284.500000
406.472857	3638.400000	295912.240000
210.822857	1498.100000	153479.040000
430.739038	2050.700000	313578.020000
492.251745	2435.100000	358359.270000
486.186319	4689.300000	353943.640000
