6.682750	11.800000	2673.100000
22.309125	323.600000	8923.650000
41.160250	1996.500000	16464.100000
49.928250	1065.100000	19971.300000
54.169500	1353.500000	21667.800000
65.462000	1059.900000	26184.800000
66.551000	1635.600000	26620.400000
68.933750	427.400000	27573.500000
72.344625	1989.200000	28937.850000
77.286000	1049.800000	30914.400000
87.790250	288.000000	35116.100000
96.112750	579.500000	38445.100000
96.455875	285.100000	38582.350000
105.153000	362.300000	42061.200000
116.635750	898.300000	46654.300000
117.740125	705.900000	47096.050000
121.929250	1114.700000	48771.700000
137.766750	494.400000	55106.700000
140.613875	1952.800000	56245.550000
142.514875	2081.100000	57005.950000
145.330500	377.000000	58132.200000
147.743000	2012.600000	59097.200000
147.766500	2134.000000	59106.600000
159.841000	422.700000	63936.400000
164.489875	412.300000	65795.950000
164.741625	1380.500000	65896.650000
168.455625	1449.100000	67382.250000
187.639000	320.600000	75055.600000
204.860625	1247.700000	81944.250000
212.401125	1128.400000	84960.450000
274.479750	1373.100000	109791.900000

