106.905625	3820.500000	42762.250000
231.760500	3881.200000	92704.200000
151.429750	2473.500000	60571.900000
239.500000	2642.800000	95800.000000
251.737750	4531.200000	100695.100000
126.013750	2922.300000	50405.500000
368.983375	2882.200000	147593.350000
216.090375	3400.900000	86436.150000
239.946000	2516.400000	95978.400000
289.147750	2248.100000	115659.100000
393.519500	2378.100000	157407.800000
270.263500	3518.300000	108105.400000
295.442375	3985.000000	118176.950000
219.471000	2763.200000	87788.400000
388.486250	2557.300000	155394.500000
362.233250	3591.400000	144893.300000
375.389625	2719.800000	150155.850000
377.800750	4247.500000	151120.300000
250.601875	2392.900000	100240.750000
384.867750	3925.300000	153947.100000
402.239875	2604.900000	160895.950000
344.632500	4039.700000	137853.000000
446.283250	3193.700000	178513.300000
336.389000	2707.000000	134555.600000
207.524000	1106.950000	83009.600000
190.880875	1476.400000	76352.350000
267.251000	2159.700000	106900.400000
210.482125	1021.850000	84192.850000
488.407500	3776.800000	195363.000000
407.540000	2593.100000	163016.000000
